,Player,#,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,Date,Team,Opponent
2586,Arnaut Danjuma Groeneveld,14,nl NED,CM,60,0,0,0,0,1,1,0,0,28,15,1,1,0,0.3,0.3,0.1,1,0,20,26,76.9,56,22,108,2,3,10/26/19,Bournemouth,Watford
2587,Harry Wilson,22,wal WAL,CM,30,0,0,0,0,2,0,0,0,21,6,0,0,1,0.1,0.1,0.2,3,0,11,13,84.6,82,15,118,2,2,10/26/19,Bournemouth,Watford
2588,Ryan Fraser,24,sco SCO,CM,90,0,0,0,0,2,1,0,0,49,5,0,0,0,0.1,0.1,0.3,4,0,31,44,70.5,323,31,89,0,1,10/26/19,Bournemouth,Watford
2589,Philip Billing,29,dk DEN,DM,90,0,0,0,0,1,1,1,0,75,19,1,0,3,0.1,0.1,0,0,0,52,63,82.5,234,47,96,2,3,10/26/19,Bournemouth,Watford
2590,Jefferson Lerma,8,co COL,DM,90,0,0,0,0,2,0,0,0,56,15,4,3,1,0.1,0.1,0.1,7,0,40,45,88.9,397,32,90,2,2,10/26/19,Bournemouth,Watford
2591,Diego Rico,21,es ESP,LB,90,0,0,0,0,3,1,1,0,95,20,4,3,5,0.1,0.1,0,2,0,56,79,70.9,442,47,121,1,2,10/26/19,Bournemouth,Watford
2592,Nathan Ake,5,nl NED,CB,90,0,0,0,0,0,0,0,0,77,4,0,1,1,0,0,0,0,0,64,70,91.4,268,55,114,0,0,10/26/19,Bournemouth,Watford
2593,Steve Cook,3,eng ENG,CB,90,0,0,0,0,2,0,0,0,86,9,2,2,1,0.3,0.3,0,0,0,69,78,88.5,404,52,123,0,0,10/26/19,Bournemouth,Watford
2594,Adam Smith,15,eng ENG,RB,90,0,0,0,0,0,0,0,0,85,14,6,2,0,0,0,0,1,0,63,73,86.3,226,58,286,0,2,10/26/19,Bournemouth,Watford
2595,Aaron Ramsdale,12,eng ENG,GK,90,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,30,38,78.9,441,21,78,0,0,10/26/19,Bournemouth,Watford
2596,Sebastien Haller,22,fr FRA,FW,90,0,0,0,0,0,0,0,0,25,8,0,0,1,0,0,0.1,3,0,13,20,65,41,18,27,0,1,10/26/19,West Ham,Sheffield Utd
2597,Felipe Anderson,8,br BRA,CM,65,0,0,0,0,2,1,0,0,53,13,2,0,0,0.5,0.5,0,2,0,38,45,84.4,146,41,246,3,4,10/26/19,West Ham,Sheffield Utd
2598,Manuel Lanzini,10,ar ARG,CM,25,0,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0.1,1,0,19,22,86.4,133,15,47,0,0,10/26/19,West Ham,Sheffield Utd
2599,Robert Snodgrass,11,sco SCO,CM,85,1,0,0,0,2,1,0,0,56,12,0,0,2,0.8,0.8,0.2,2,0,30,47,63.8,104,38,113,1,1,10/26/19,West Ham,Sheffield Utd
2600,Albian Ajeti,27,ch SUI,CM,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,10/26/19,West Ham,Sheffield Utd
2601,Mark Noble,16,eng ENG,CM,77,0,0,0,0,1,0,0,0,58,9,1,0,0,0.1,0.1,0,1,0,44,54,81.5,263,38,85,0,0,10/26/19,West Ham,Sheffield Utd
2602,Pablo Fornals,18,es ESP,CM,13,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0.2,1,0,5,8,62.5,27,4,14,0,0,10/26/19,West Ham,Sheffield Utd
2603,Andriy Yarmolenko,7,ua UKR,CM,90,0,1,0,0,3,0,0,0,51,10,2,0,0,0.3,0.3,1,5,1,32,41,78,135,36,131,1,2,10/26/19,West Ham,Sheffield Utd
2604,Declan Rice,41,eng ENG,DM,90,0,0,0,0,1,1,0,0,71,16,3,2,2,0,0,0,1,0,57,65,87.7,202,50,125,1,1,10/26/19,West Ham,Sheffield Utd
2605,Aaron Cresswell,3,eng ENG,LB,90,0,0,0,0,1,1,0,0,94,10,0,0,3,0.2,0.2,0,1,0,69,87,79.3,466,53,102,1,1,10/26/19,West Ham,Sheffield Utd
2606,Issa Diop,23,fr FRA,CB,90,0,0,0,0,1,0,1,0,63,5,0,1,1,0.1,0.1,0,0,0,47,56,83.9,277,42,134,1,1,10/26/19,West Ham,Sheffield Utd
2607,Fabian Balbuena,4,py PAR,CB,90,0,0,0,0,1,0,1,0,66,8,2,2,1,0.1,0.1,0,1,0,43,56,76.8,337,38,61,0,0,10/26/19,West Ham,Sheffield Utd
2608,Pablo Zabaleta,5,ar ARG,RB,90,0,0,0,0,0,0,0,0,78,14,1,3,3,0,0,0.1,1,0,47,66,71.2,204,50,172,0,1,10/26/19,West Ham,Sheffield Utd
2609,Roberto,13,es ESP,GK,90,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,28,35.7,223,14,83,0,0,10/26/19,West Ham,Sheffield Utd
2610,Callum Robinson,11,ie IRL,FW,53,0,0,0,0,1,0,0,0,20,16,0,0,1,0.4,0.4,0,1,0,12,16,75,48,14,27,0,0,10/26/19,Sheffield Utd,West Ham
2611,Billy Sharp,10,eng ENG,FW,37,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,5,5,100,23,10,40,1,1,10/26/19,Sheffield Utd,West Ham
2612,David McGoldrick,17,ie IRL,"FW,AM",80,0,0,0,0,3,2,0,0,35,11,0,0,0,0.7,0.7,0.2,6,0,18,25,72,44,27,78,4,5,10/26/19,Sheffield Utd,West Ham
2613,Muhamed Besic,27,ba BIH,CM,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,2,100,0,3,22,2,2,10/26/19,Sheffield Utd,West Ham
2614,John Fleck,4,sco SCO,"CM,DM",90,0,0,0,0,0,0,0,0,51,13,0,2,1,0,0,0.3,4,0,38,47,80.9,251,31,158,1,2,10/26/19,Sheffield Utd,West Ham
2615,John Lundstram,7,eng ENG,"CM,DM",90,0,0,0,0,2,0,0,0,45,21,4,1,1,0.5,0.5,0.5,3,0,24,29,82.8,168,27,74,0,2,10/26/19,Sheffield Utd,West Ham
2616,Oliver Norwood,16,nir NIR,DM,62,0,0,0,0,0,0,0,0,54,9,0,3,3,0,0,0,0,0,36,48,75,198,32,72,0,0,10/26/19,Sheffield Utd,West Ham
2617,Lys Mousset,22,fr FRA,FW,28,1,0,0,0,1,1,0,0,10,8,0,0,0,0.1,0.1,0,0,0,3,5,60,17,8,43,1,1,10/26/19,Sheffield Utd,West Ham
2618,Enda Stevens,3,ie IRL,WB,90,0,1,0,0,1,0,1,0,69,14,0,1,2,0,0,0.1,1,1,37,58,63.8,200,44,194,4,5,10/26/19,Sheffield Utd,West Ham
2619,George Baldock,2,eng ENG,WB,90,0,0,0,0,2,1,1,0,36,15,0,0,3,0.3,0.3,0,1,0,17,24,70.8,27,20,68,1,1,10/26/19,Sheffield Utd,West Ham
2620,Jack O'Connell,5,eng ENG,CB,90,0,0,0,0,1,0,0,0,58,6,2,1,3,0.1,0.1,0.1,2,0,35,45,77.8,303,27,33,0,0,10/26/19,Sheffield Utd,West Ham
2621,John Egan,12,ie IRL,CB,90,0,0,0,0,0,0,0,0,37,7,0,2,3,0,0,0,0,0,20,22,90.9,102,18,37,0,0,10/26/19,Sheffield Utd,West Ham
2622,Chris Basham,6,eng ENG,CB,90,0,0,0,0,0,0,0,0,47,11,2,4,2,0,0,0,0,0,19,28,67.9,111,16,55,1,1,10/26/19,Sheffield Utd,West Ham
2623,Dean Henderson,1,eng ENG,GK,90,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,9,27,33.3,319,12,25,0,0,10/26/19,Sheffield Utd,West Ham
2624,Ashley Barnes,10,at AUT,FW,62,0,0,0,0,4,1,0,0,22,5,0,1,1,1.1,1.1,0.3,1,0,8,10,80,17,14,32,0,0,10/26/19,Burnley,Chelsea
2625,Matej Vydra,27,cz CZE,FW,28,0,0,0,0,2,0,0,0,5,7,0,0,1,0.2,0.2,0,0,0,2,2,100,0,2,0,1,1,10/26/19,Burnley,Chelsea
2626,Jay Rodriguez,19,eng ENG,FW,90,1,0,0,0,3,2,0,0,36,44,1,0,3,0.4,0.4,0.3,3,1,16,20,80,47,19,77,0,1,10/26/19,Burnley,Chelsea
2627,Dwight McNeil,11,eng ENG,CM,90,1,0,0,0,2,1,0,0,45,18,0,1,5,0.1,0.1,0.2,4,1,21,29,72.4,107,40,228,6,9,10/26/19,Burnley,Chelsea
2628,Jeff Hendrick,13,ie IRL,CM,83,0,0,0,0,0,0,1,0,41,24,0,0,2,0,0,0,2,0,21,31,67.7,46,31,49,0,1,10/26/19,Burnley,Chelsea
2629,Robbie Brady,12,ie IRL,CM,7,0,2,0,0,0,0,1,0,10,4,1,0,0,0,0,0.1,3,2,7,9,77.8,53,8,19,0,0,10/26/19,Burnley,Chelsea
2630,Jack Cork,4,eng ENG,DM,90,0,0,0,0,0,0,0,0,49,25,1,1,2,0,0,0.2,2,0,35,43,81.4,181,38,100,2,2,10/26/19,Burnley,Chelsea
2631,Ashley Westwood,18,eng ENG,DM,90,0,0,0,0,1,0,0,0,57,23,2,0,0,0.3,0.3,0,2,0,36,51,70.6,259,36,53,0,0,10/26/19,Burnley,Chelsea
2632,Erik Pieters,23,nl NED,LB,90,0,0,0,0,1,1,1,0,60,16,1,0,1,0,0,0,0,0,40,53,75.5,228,42,52,0,0,10/26/19,Burnley,Chelsea
2633,Ben Mee,6,eng ENG,CB,90,0,0,0,0,0,0,0,0,62,9,1,0,3,0,0,0,0,0,33,48,68.8,199,35,40,0,0,10/26/19,Burnley,Chelsea
2634,James Tarkowski,5,eng ENG,CB,90,0,0,0,0,0,0,0,0,55,17,3,3,2,0,0,0.1,1,0,33,40,82.5,162,33,55,3,3,10/26/19,Burnley,Chelsea
2635,Matthew Lowton,2,eng ENG,RB,90,0,0,0,0,0,0,0,0,68,19,4,6,4,0,0,0,1,0,37,48,77.1,262,31,44,2,2,10/26/19,Burnley,Chelsea
2636,Nick Pope,1,eng ENG,GK,90,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,12,26,46.2,320,18,82,0,0,10/26/19,Burnley,Chelsea
2637,Tammy Abraham,9,eng ENG,FW,69,0,1,0,0,1,0,0,0,23,17,0,0,1,0,0,0,1,1,12,14,85.7,44,11,51,0,1,10/26/19,Chelsea,Burnley
2638,Olivier Giroud,18,fr FRA,FW,21,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,9,12,75,0,10,42,0,0,10/26/19,Chelsea,Burnley
2639,Christian Pulisic,22,us USA,"LW,RW",90,3,0,0,0,5,4,0,0,46,27,1,1,1,0.5,0.5,0.1,4,0,26,35,74.3,63,34,255,1,1,10/26/19,Chelsea,Burnley
2640,Willian,10,br BRA,RW,71,1,1,0,0,4,2,1,0,60,26,2,1,1,0.1,0.1,0.1,2,0,34,45,75.6,76,41,120,3,3,10/26/19,Chelsea,Burnley
2641,Callum Hudson-Odoi,20,eng ENG,LW,19,0,0,0,0,1,1,1,0,16,2,0,0,0,0,0,0,2,0,9,10,90,15,17,112,1,2,10/26/19,Chelsea,Burnley
2642,Mason Mount,19,eng ENG,AM,90,0,1,0,0,3,0,0,0,74,32,0,0,0,0.1,0.1,0.1,3,1,53,65,81.5,215,59,247,2,2,10/26/19,Chelsea,Burnley
2643,Mateo Kovacic,17,hr CRO,DM,90,0,0,0,0,1,0,0,0,119,18,4,1,2,0,0,0,4,1,92,100,92,540,94,267,4,8,10/26/19,Chelsea,Burnley
2644,Jorginho,5,it ITA,DM,90,0,0,0,0,0,0,0,0,97,23,0,2,1,0,0,0,1,0,86,91,94.5,330,76,172,0,0,10/26/19,Chelsea,Burnley
2645,Marcos Alonso,3,es ESP,LB,62,0,0,0,0,0,0,0,0,61,11,0,3,3,0,0,0,1,0,40,54,74.1,225,33,80,0,0,10/26/19,Chelsea,Burnley
2646,Reece James,24,eng ENG,RB,28,0,0,0,0,1,0,0,0,29,7,1,0,2,0,0,0,0,0,23,23,100,77,24,69,1,1,10/26/19,Chelsea,Burnley
2647,Fikayo Tomori,29,eng ENG,CB,90,0,0,0,0,0,0,0,0,82,12,1,0,3,0,0,0,1,0,61,68,89.7,317,56,60,0,0,10/26/19,Chelsea,Burnley
2648,Kurt Zouma,15,fr FRA,CB,90,0,0,0,0,0,0,0,0,83,3,1,2,0,0,0,0,0,0,58,64,90.6,242,50,99,0,0,10/26/19,Chelsea,Burnley
2649,Cesar Azpilicueta,28,es ESP,"RB,LB",90,0,0,0,0,0,0,0,0,93,20,3,1,2,0,0,0,2,0,70,86,81.4,495,59,56,1,1,10/26/19,Chelsea,Burnley
2650,Kepa Arrizabalaga,1,es ESP,GK,90,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,26,36,72.2,493,19,41,0,0,10/26/19,Chelsea,Burnley
2651,Joelinton,9,br BRA,FW,84,0,0,0,0,1,0,0,0,38,6,0,0,0,0.1,0.1,0,3,0,16,21,76.2,46,20,14,1,2,10/27/19,Newcastle Utd,Wolves
2652,Jonjo Shelvey,8,eng ENG,CM,6,0,0,0,0,0,0,0,0,8,4,0,0,1,0,0,0,0,0,3,5,60,100,3,21,0,0,10/27/19,Newcastle Utd,Wolves
2653,Allan Saint-Maximin,10,fr FRA,"LW,FW",89,0,0,0,0,3,0,0,0,36,6,0,0,1,0.1,0.1,0,5,0,16,22,72.7,56,34,389,4,8,10/27/19,Newcastle Utd,Wolves
2654,Dwight Gayle,12,eng ENG,FW,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,100,0,1,0,0,0,10/27/19,Newcastle Utd,Wolves
2655,Miguel Almiron,24,py PAR,RW,90,0,0,0,0,2,0,0,0,44,15,3,1,0,0.2,0.2,0.1,3,0,24,30,80,66,35,180,1,2,10/27/19,Newcastle Utd,Wolves
2656,Matthew Longstaff,43,eng ENG,CM,89,0,0,0,0,0,0,0,0,54,19,1,0,0,0,0,0.1,1,0,42,48,87.5,132,33,47,2,3,10/27/19,Newcastle Utd,Wolves
2657,Christian Atsu,30,gh GHA,CM,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,3,66.7,0,3,15,0,0,10/27/19,Newcastle Utd,Wolves
2658,Sean Longstaff,36,eng ENG,"CM,LW",81,0,0,0,0,3,0,0,1,78,14,1,1,0,0.1,0.1,0.1,5,0,52,69,75.4,404,40,69,0,1,10/27/19,Newcastle Utd,Wolves
2659,Jetro Willems,15,nl NED,WB,90,0,0,0,0,2,1,0,0,50,15,4,0,3,0.1,0.1,0,1,0,25,36,69.4,287,30,133,2,2,10/27/19,Newcastle Utd,Wolves
2660,DeAndre Yedlin,22,us USA,WB,90,0,0,0,0,0,0,0,0,50,15,1,0,0,0,0,0,1,0,33,46,71.7,190,29,87,1,1,10/27/19,Newcastle Utd,Wolves
2661,Ciaran Clark,2,ie IRL,CB,90,0,0,0,0,0,0,1,0,48,13,2,3,6,0,0,0,0,0,28,33,84.8,277,21,79,0,0,10/27/19,Newcastle Utd,Wolves
2662,Jamaal Lascelles,6,eng ENG,CB,90,1,0,0,0,2,1,1,0,44,4,0,1,0,0.2,0.2,0,0,0,33,35,94.3,177,28,59,0,0,10/27/19,Newcastle Utd,Wolves
2663,Federico Fernandez,18,ar ARG,CB,90,0,1,0,0,0,0,0,0,68,11,4,0,0,0,0,0.2,2,1,45,54,83.3,441,28,70,0,0,10/27/19,Newcastle Utd,Wolves
2664,Martin DÃºbravka,1,sk SVK,GK,90,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,23,32,71.9,662,14,48,0,0,10/27/19,Newcastle Utd,Wolves
2665,Raul Jimenez,9,mx MEX,FW,90,0,0,0,0,2,1,0,0,47,13,1,0,1,0,0,0.3,3,0,26,36,72.2,103,32,86,1,1,10/27/19,Wolves,Newcastle Utd
2666,Diogo Jota,18,pt POR,"FW,AM",69,0,0,0,0,3,2,0,0,39,8,2,1,0,0.3,0.3,0,2,0,18,25,72,45,34,192,7,9,10/27/19,Wolves,Newcastle Utd
2667,Pedro Neto,7,pt POR,AM,21,0,0,0,0,1,0,0,0,16,4,0,0,1,0,0,0,1,0,9,11,81.8,6,10,42,0,0,10/27/19,Wolves,Newcastle Utd
2668,Joao Moutinho,28,pt POR,"CM,DM",90,0,0,0,0,1,1,0,0,82,18,2,1,3,0,0,0.1,4,0,55,71,77.5,175,52,169,1,1,10/27/19,Wolves,Newcastle Utd
2669,Leander Dendoncker,32,be BEL,"CM,CB",90,0,0,0,0,0,0,0,0,50,8,1,0,1,0,0,0,0,0,40,44,90.9,129,31,82,0,0,10/27/19,Wolves,Newcastle Utd
2670,Ruben Neves,8,pt POR,DM,90,0,0,0,0,1,0,1,0,86,17,3,0,2,0,0,0,0,0,72,79,91.1,348,58,140,0,0,10/27/19,Wolves,Newcastle Utd
2671,Jonny,19,es ESP,WB,83,1,0,0,0,1,1,0,0,54,17,1,2,5,0.2,0.2,0.1,1,0,34,39,87.2,141,23,114,0,1,10/27/19,Wolves,Newcastle Utd
2672,Ruben Vinagre,29,pt POR,WB,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.1,1,0,9,10,90,42,8,42,0,0,10/27/19,Wolves,Newcastle Utd
2673,Adama Traore,37,es ESP,"WB,AM",90,0,0,0,0,1,0,0,0,53,10,3,0,1,0,0,0.2,6,1,26,39,66.7,136,42,217,5,8,10/27/19,Wolves,Newcastle Utd
2674,Romain Saiss,27,ma MAR,CB,90,0,0,0,0,1,0,1,0,81,5,3,1,1,0.1,0.1,0,2,0,61,66,92.4,509,55,117,0,0,10/27/19,Wolves,Newcastle Utd
2675,Conor Coady,16,eng ENG,CB,90,0,0,0,0,0,0,0,0,71,6,1,0,0,0,0,0,0,0,57,67,85.1,381,55,185,0,0,10/27/19,Wolves,Newcastle Utd
2676,Matt Doherty,2,ie IRL,"CB,WB",90,0,0,0,0,3,0,0,0,81,7,2,2,5,0.4,0.4,0,4,1,51,61,83.6,296,48,149,0,1,10/27/19,Wolves,Newcastle Utd
2677,Rui PatrÃ­cio,11,pt POR,GK,90,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,12,17,70.6,298,3,10,0,0,10/27/19,Wolves,Newcastle Utd
2678,Teemu Pukki,22,fi FIN,FW,90,0,0,0,0,2,0,0,0,24,18,2,0,0,0.5,0.5,0,0,0,15,18,83.3,13,13,48,0,0,10/27/19,Norwich City,Manchester Utd
2679,Todd Cantwell,14,eng ENG,CM,45,0,0,0,0,2,1,0,0,22,11,1,1,3,0.2,0.2,0,2,0,10,12,83.3,39,14,55,0,1,10/27/19,Norwich City,Manchester Utd
2680,Onel Hernandez,11,cu CUB,CM,45,1,0,0,0,5,2,0,0,36,12,1,2,3,0.4,0.4,0,2,1,6,11,54.5,18,34,245,4,9,10/27/19,Norwich City,Manchester Utd
2681,Kenny McLean,23,sco SCO,"CM,DM",90,0,0,0,0,0,0,0,0,52,30,6,1,3,0,0,0,0,0,31,40,77.5,143,33,81,0,0,10/27/19,Norwich City,Manchester Utd
2682,Moritz Leitner,10,de GER,CM,45,0,0,0,0,0,0,0,0,26,7,1,0,1,0,0,0,1,0,17,20,85,16,19,36,0,0,10/27/19,Norwich City,Manchester Utd
2683,Marco Stiepermann,18,de GER,CM,45,0,0,0,0,0,0,0,0,24,14,0,0,1,0,0,0,1,0,14,19,73.7,43,17,64,1,2,10/27/19,Norwich City,Manchester Utd
2684,Emiliano Buendia,17,ar ARG,CM,90,0,0,0,0,0,0,0,0,63,37,6,0,3,0,0,0.2,3,0,38,49,77.6,161,54,153,7,8,10/27/19,Norwich City,Manchester Utd
2685,Alexander Tettey,27,no NOR,"DM,CB",90,0,0,0,0,0,0,0,0,52,14,4,2,2,0,0,0,0,0,35,40,87.5,179,32,65,1,2,10/27/19,Norwich City,Manchester Utd
2686,Jamal Lewis,12,nir NIR,LB,65,0,0,0,0,1,0,0,0,42,10,0,0,0,0,0,0,0,0,22,35,62.9,155,27,54,0,0,10/27/19,Norwich City,Manchester Utd
2687,Sam Byram,3,eng ENG,LB,25,0,0,0,0,0,0,0,0,29,5,0,1,1,0,0,0,0,0,24,27,88.9,188,14,34,0,0,10/27/19,Norwich City,Manchester Utd
2688,Ben Godfrey,4,eng ENG,CB,90,0,0,0,0,0,0,1,0,60,13,3,1,1,0,0,0,0,0,50,55,90.9,324,41,146,1,1,10/27/19,Norwich City,Manchester Utd
2689,Ibrahim Amadou,24,fr FRA,"CB,CM",90,0,0,0,0,0,0,0,0,47,12,1,0,0,0,0,0,0,0,37,40,92.5,229,31,47,0,0,10/27/19,Norwich City,Manchester Utd
2690,Max Aarons,2,eng ENG,RB,90,0,0,0,0,0,0,1,0,59,8,3,1,3,0,0,0.4,4,0,35,41,85.4,176,41,314,4,6,10/27/19,Norwich City,Manchester Utd
2691,Tim Krul,1,nl NED,GK,90,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,21,29,72.4,285,17,55,0,0,10/27/19,Norwich City,Manchester Utd
2692,Anthony Martial,9,fr FRA,FW,74,1,0,0,1,3,3,0,0,37,16,0,0,1,2,1.2,0.2,6,2,21,26,80.8,81,32,84,4,8,10/27/19,Manchester Utd,Norwich City
2693,Mason Greenwood,26,eng ENG,FW,16,0,0,0,0,1,1,0,0,13,4,0,0,1,0.3,0.3,0,0,0,8,8,100,18,9,1,0,0,10/27/19,Manchester Utd,Norwich City
2694,Marcus Rashford,10,eng ENG,LW,90,1,1,0,1,5,3,0,0,64,8,1,0,0,1.4,0.6,0.8,4,1,36,43,83.7,99,51,288,3,6,10/27/19,Manchester Utd,Norwich City
2695,Daniel James,21,wal WAL,RW,79,0,1,0,0,0,0,0,0,34,14,1,0,3,0,0,0.4,4,1,21,26,80.8,128,31,145,0,1,10/27/19,Manchester Utd,Norwich City
2696,Jesse Lingard,14,eng ENG,RW,11,0,0,0,0,1,0,0,0,12,5,2,0,0,0,0,0.3,3,0,8,9,88.9,57,10,57,2,2,10/27/19,Manchester Utd,Norwich City
2697,Andreas Pereira,15,br BRA,AM,81,0,0,0,0,2,0,0,0,50,20,1,0,2,0,0,0.1,3,0,27,43,62.8,159,32,80,3,4,10/27/19,Manchester Utd,Norwich City
2698,James Garner,37,eng ENG,CM,9,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,1,0,15,15,100,44,11,5,0,0,10/27/19,Manchester Utd,Norwich City
2699,Fred,17,br BRA,"DM,CM",90,0,0,0,0,3,1,0,0,62,38,9,0,1,0.1,0.1,0,2,0,41,45,91.1,139,45,145,3,4,10/27/19,Manchester Utd,Norwich City
2700,Scott McTominay,39,sco SCO,DM,90,1,0,0,0,2,1,0,0,72,9,3,0,1,0.1,0.1,0,1,0,46,58,79.3,266,57,145,3,4,10/27/19,Manchester Utd,Norwich City
2701,Ashley Young,18,eng ENG,LB,90,0,0,0,0,0,0,1,0,74,14,0,0,0,0,0,0,1,0,63,69,91.3,305,63,159,1,2,10/27/19,Manchester Utd,Norwich City
2702,Harry Maguire,5,eng ENG,CB,90,0,0,0,0,2,0,0,0,63,2,0,2,0,0.1,0.1,0.1,2,0,49,56,87.5,372,36,165,0,0,10/27/19,Manchester Utd,Norwich City
2703,Victor Lindelof,2,se SWE,CB,90,0,0,0,0,0,0,0,0,43,0,0,1,0,0,0,0,0,0,35,39,89.7,193,30,96,0,0,10/27/19,Manchester Utd,Norwich City
2704,Aaron Wan-Bissaka,29,eng ENG,RB,90,0,0,0,0,0,0,1,0,87,15,10,3,3,0,0,0,0,0,46,63,73,283,43,76,2,3,10/27/19,Manchester Utd,Norwich City
2705,David de Gea,1,es ESP,GK,90,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,11,18,61.1,310,8,22,0,0,10/27/19,Manchester Utd,Norwich City
2706,Roberto Firmino,9,br BRA,FW,89,0,0,0,0,4,3,0,0,37,16,3,0,0,0.4,0.4,0.1,2,0,21,25,84,69,23,64,0,0,10/27/19,Liverpool,Tottenham
2707,Divock Origi,27,be BEL,FW,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,10/27/19,Liverpool,Tottenham
2708,Sadio Mane,10,sn SEN,"LW,FW",90,0,0,0,0,2,0,0,0,45,13,2,0,0,0.5,0.5,0.1,5,1,26,31,83.9,82,38,98,2,3,10/27/19,Liverpool,Tottenham
2709,Mohamed Salah,11,eg EGY,RW,84,1,0,1,1,6,4,0,0,32,11,2,0,0,1.2,0.4,0,4,0,18,19,94.7,56,26,55,1,1,10/27/19,Liverpool,Tottenham
2710,Joseph Gomez,12,eng ENG,"RB,RW",6,0,0,0,0,0,0,0,0,5,3,0,1,3,0,0,0,0,0,2,2,100,21,1,0,0,0,10/27/19,Liverpool,Tottenham
2711,Georginio Wijnaldum,5,nl NED,CM,76,0,0,0,0,1,1,0,0,43,7,1,1,1,0.1,0.1,0,0,0,36,38,94.7,67,37,23,0,0,10/27/19,Liverpool,Tottenham
2712,James Milner,7,eng ENG,CM,14,0,0,0,0,0,0,1,0,3,4,1,0,0,0,0,0,0,0,0,0,,0,1,18,0,0,10/27/19,Liverpool,Tottenham
2713,Jordan Henderson,14,eng ENG,"CM,DM",90,1,0,0,0,1,1,0,0,70,21,2,1,2,0.1,0.1,0.1,1,0,39,58,67.2,152,54,109,0,3,10/27/19,Liverpool,Tottenham
2714,Fabinho,3,br BRA,DM,90,0,0,0,0,1,0,0,0,104,15,7,3,2,0,0,0.2,3,0,76,86,88.4,334,76,159,0,0,10/27/19,Liverpool,Tottenham
2715,Andrew Robertson,26,sco SCO,LB,90,0,0,0,0,1,0,0,0,89,7,2,2,2,0,0,0.2,5,0,65,78,83.3,355,65,277,3,4,10/27/19,Liverpool,Tottenham
2716,Virgil van Dijk,4,nl NED,CB,90,0,0,0,0,1,1,0,0,91,0,1,1,0,0.1,0.1,0,1,0,75,86,87.2,564,64,137,0,0,10/27/19,Liverpool,Tottenham
2717,Dejan Lovren,6,hr CRO,CB,90,0,0,0,0,1,1,1,0,107,7,1,2,1,0,0,0,1,0,78,86,90.7,456,71,268,0,0,10/27/19,Liverpool,Tottenham
2718,Trent Alexander-Arnold,66,eng ENG,"RB,CM",90,0,0,0,0,2,1,1,0,127,16,2,1,3,0.1,0.1,0.8,10,0,84,113,74.3,869,91,264,2,5,10/27/19,Liverpool,Tottenham
2719,Alisson,1,br BRA,GK,90,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,29,37,78.4,423,20,32,0,0,10/27/19,Liverpool,Tottenham
2720,Harry Kane,10,eng ENG,FW,90,1,0,0,0,1,1,0,0,29,14,2,0,3,0.5,0.5,0,2,0,9,14,64.3,44,14,12,0,0,10/27/19,Tottenham,Liverpool
2721,Son Heung-Min,7,kr KOR,LW,90,0,0,0,0,5,1,0,0,40,28,4,1,0,0.6,0.6,0,3,1,17,21,81,67,30,151,2,4,10/27/19,Tottenham,Liverpool
2722,Christian Eriksen,23,dk DEN,RW,87,0,0,0,0,1,0,0,0,35,19,0,0,2,0,0,0.1,1,0,16,29,55.2,115,22,32,0,0,10/27/19,Tottenham,Liverpool
2723,Giovani Lo Celso,18,ar ARG,CM,3,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,6,6,100,52,6,15,0,0,10/27/19,Tottenham,Liverpool
2724,Dele Alli,20,eng ENG,CM,90,0,0,0,0,0,0,0,0,44,22,1,1,6,0,0,0,0,0,22,32,68.8,90,27,47,0,1,10/27/19,Tottenham,Liverpool
