Player,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist,Succ,Att,Match Report
Cenk Tosun,12/26/19,Thu,Matchweek 19,Home,W 1–0,Everton,Burnley,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Cenk Tosun,12/28/19,Sat,Matchweek 20,Away,W 2–1,Everton,Newcastle Utd,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Cenk Tosun,1/1/20,Wed,Matchweek 21,Away,L 1–2,Everton,Manchester City,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Cenk Tosun,1/11/20,Sat,Matchweek 22,Home,D 1–1,Crystal Palace,Arsenal,N,FW,23,0,0,0,0,0,0,0,0,11,7,0,0,2,0,0,0,0,0,3,7,42.9,1,7,5,0,0,Match Report
Cenk Tosun,1/18/20,Sat,Matchweek 23,Away,D 2–2,Crystal Palace,Manchester City,Y,FW,80,1,0,0,0,2,2,0,0,35,35,1,0,1,0.4,0.4,0,1,0,18,26,69.2,98,32,84,4,4,Match Report
Cenk Tosun,1/21/20,Tue,Matchweek 24,Home,L 0–2,Crystal Palace,Southampton,Y,FW,68,0,0,0,0,2,0,0,0,14,19,0,0,0,0.4,0.4,0,0,0,5,11,45.5,16,10,35,1,1,Match Report
Cenk Tosun,2/22/20,Sat,Matchweek 27,Home,W 1–0,Crystal Palace,Newcastle Utd,N,FW,2,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,2,2,100,8,3,2,1,1,Match Report
Cenk Tosun,2/29/20,Sat,Matchweek 28,Away,W 1–0,Crystal Palace,Brighton,N,FW,4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,1,0,1,1,100,14,4,52,1,2,Match Report
Che Adams,8/10/19,Sat,Matchweek 1,Away,L 0–3,Southampton,Burnley,Y,FW,72,0,0,0,0,2,0,0,0,25,15,0,0,0,0.3,0.3,0,1,0,7,12,58.3,8,18,68,1,3,Match Report
Che Adams,8/17/19,Sat,Matchweek 2,Home,L 1–2,Southampton,Liverpool,Y,FW,67,0,0,0,0,2,0,0,0,25,15,1,0,0,0.2,0.2,0,0,0,9,15,60,13,20,32,2,3,Match Report
Che Adams,8/24/19,Sat,Matchweek 3,Away,W 2–0,Southampton,Brighton,Y,FWAM,79,0,0,0,0,3,0,0,0,22,14,0,0,0,0.3,0.3,0.1,2,0,7,13,53.8,14,13,28,0,0,Match Report
Che Adams,8/31/19,Sat,Matchweek 4,Home,D 1–1,Southampton,Manchester Utd,Y,FW,61,0,0,0,0,1,0,0,0,24,15,0,1,1,0.3,0.3,0.1,1,0,12,15,80,43,13,7,0,1,Match Report
Che Adams,9/14/19,Sat,Matchweek 5,Away,W 1–0,Southampton,Sheffield Utd,Y,FW,89,0,0,0,0,4,2,0,0,32,21,0,0,1,0.2,0.2,0,0,0,14,19,73.7,47,23,70,1,1,Match Report
Che Adams,9/20/19,Fri,Matchweek 6,Home,L 1–3,Southampton,Bournemouth,Y,FW,76,0,0,0,0,1,0,0,0,22,20,0,0,1,0,0,0.1,3,1,11,17,64.7,13,19,71,2,2,Match Report
Che Adams,10/6/19,Sun,Matchweek 8,Home,L 1–4,Southampton,Chelsea,N,FW,10,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,,0,2,35,0,1,Match Report
Che Adams,10/19/19,Sat,Matchweek 9,Away,D 1–1,Southampton,Wolves,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Che Adams,10/25/19,Fri,Matchweek 10,Home,L 0–9,Southampton,Leicester City,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Che Adams,11/2/19,Sat,Matchweek 11,Away,L 1–2,Southampton,Manchester City,N,FW,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,100,0,1,1,0,0,Match Report
Che Adams,11/9/19,Sat,Matchweek 12,Home,L 1–2,Southampton,Everton,N,RW,10,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,,0,3,13,1,1,Match Report
Che Adams,11/30/19,Sat,Matchweek 14,Home,W 2–1,Southampton,Watford,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Che Adams,12/4/19,Wed,Matchweek 15,Home,W 2–1,Southampton,Norwich City,N,FW,14,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,4,7,57.1,27,7,5,0,0,Match Report
Che Adams,12/8/19,Sun,Matchweek 16,Away,L 1–2,Southampton,Newcastle Utd,N,FW,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,100,0,1,0,0,0,Match Report
Che Adams,12/14/19,Sat,Matchweek 17,Home,L 0–1,Southampton,West Ham,N,RB,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,Match Report
Che Adams,12/21/19,Sat,Matchweek 18,Away,W 3–1,Southampton,Aston Villa,N,FW,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,2,0,0,Match Report
Che Adams,12/26/19,Thu,Matchweek 19,Away,W 2–0,Southampton,Chelsea,Y,FW,79,0,0,0,0,0,0,0,0,46,15,0,0,1,0,0,0,0,0,16,25,64,68,30,78,2,3,Match Report
Che Adams,12/28/19,Sat,Matchweek 20,Home,D 1–1,Southampton,Crystal Palace,Y,FW,62,0,0,0,0,1,0,0,0,14,13,0,1,0,0.1,0.1,0,1,0,5,9,55.6,13,10,24,0,0,Match Report
Che Adams,1/1/20,Wed,Matchweek 21,Home,W 1–0,Southampton,Tottenham,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Che Adams,1/11/20,Sat,Matchweek 22,Away,W 2–1,Southampton,Leicester City,N,FW,13,0,1,0,0,0,0,0,0,4,6,0,0,0,0,0,0.3,1,1,2,3,66.7,17,4,6,0,1,Match Report
Che Adams,1/18/20,Sat,Matchweek 23,Home,L 2–3,Southampton,Wolves,N,FW,20,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,5,6,83.3,9,4,0,0,0,Match Report
Che Adams,1/21/20,Tue,Matchweek 24,Away,W 2–0,Southampton,Crystal Palace,N,FW,7,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,2,0,3,4,75,16,3,28,0,0,Match Report
Che Adams,2/1/20,Sat,Matchweek 25,Away,L 0–4,Southampton,Liverpool,N,FW,21,0,0,0,0,1,0,0,0,11,4,0,0,0,0,0,0,0,0,6,7,85.7,13,6,16,0,0,Match Report
Che Adams,2/15/20,Sat,Matchweek 26,Home,L 1–2,Southampton,Burnley,N,FW,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,100,0,3,0,1,1,Match Report
Che Adams,2/22/20,Sat,Matchweek 27,Home,W 2–0,Southampton,Aston Villa,N,FW,18,0,1,0,0,3,0,0,0,22,7,1,0,0,0.4,0.4,0.3,2,1,12,13,92.3,99,15,42,0,0,Match Report
Che Adams,2/29/20,Sat,Matchweek 28,Away,L 1–3,Southampton,West Ham,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Che Adams,3/7/20,Sat,Matchweek 29,Home,L 0–1,Southampton,Newcastle Utd,N,FW,14,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,2,3,66.7,3,3,3,0,1,Match Report
Glenn Murray,8/10/19,Sat,Matchweek 1,Away,W 3–0,Brighton,Watford,Y,FW,63,0,0,0,0,0,0,0,0,16,9,0,0,3,0,0,0,0,0,5,7,71.4,48,10,12,0,0,Match Report
Glenn Murray,8/17/19,Sat,Matchweek 2,Home,D 1–1,Brighton,West Ham,Y,FW,73,0,0,0,0,1,0,0,0,25,22,0,0,0,0.3,0.3,0.3,2,0,12,16,75,14,15,12,0,1,Match Report
Glenn Murray,8/24/19,Sat,Matchweek 3,Home,L 0–2,Brighton,Southampton,N,FW,17,0,0,0,0,1,0,0,0,8,2,1,0,0,0,0,0,1,0,3,6,50,0,4,0,0,0,Match Report
Glenn Murray,8/31/19,Sat,Matchweek 4,Away,L 0–4,Brighton,Manchester City,N,LW,24,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,2,3,66.7,11,3,1,0,0,Match Report
Glenn Murray,9/14/19,Sat,Matchweek 5,Home,D 1–1,Brighton,Burnley,Y,LW,79,0,0,0,0,3,1,0,0,41,16,0,0,1,0.2,0.2,0.1,4,0,16,27,59.3,45,32,45,1,1,Match Report
Glenn Murray,9/21/19,Sat,Matchweek 6,Away,D 0–0,Brighton,Newcastle Utd,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Glenn Murray,9/28/19,Sat,Matchweek 7,Away,L 0–2,Brighton,Chelsea,N,FW,12,0,0,0,0,1,0,0,0,4,5,0,0,0,0,0,0,0,0,2,3,66.7,0,4,25,0,0,Match Report
Glenn Murray,10/5/19,Sat,Matchweek 8,Home,W 3–0,Brighton,Tottenham,N,FWDM,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,100,0,1,6,0,0,Match Report
Glenn Murray,10/19/19,Sat,Matchweek 9,Away,L 1–2,Brighton,Aston Villa,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Glenn Murray,10/26/19,Sat,Matchweek 10,Home,W 3–2,Brighton,Everton,N,FW,11,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,5,6,83.3,15,4,10,0,0,Match Report
Glenn Murray,11/2/19,Sat,Matchweek 11,Home,W 2–0,Brighton,Norwich City,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Glenn Murray,11/10/19,Sun,Matchweek 12,Away,L 1–3,Brighton,Manchester Utd,N,FW,45,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,4,7,57.1,4,9,6,0,0,Match Report
Glenn Murray,11/23/19,Sat,Matchweek 13,Home,L 0–2,Brighton,Leicester City,N,FW,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,50,1,1,21,0,0,Match Report
Glenn Murray,11/30/19,Sat,Matchweek 14,Away,L 1–2,Brighton,Liverpool,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Glenn Murray,12/5/19,Thu,Matchweek 15,Away,W 2–1,Brighton,Arsenal,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Glenn Murray,12/8/19,Sun,Matchweek 16,Home,D 2–2,Brighton,Wolves,N,LW,23,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,4,7,57.1,6,10,6,0,1,Match Report
Glenn Murray,12/16/19,Mon,Matchweek 17,Away,D 1–1,Brighton,Crystal Palace,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
