,Player,#,Nation,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Date,Team,Opponent
8234,Phil Foden,47.0,eng ENG,LW,78.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,3.0,1.0,1.0,50.0,06/22/20,Manchester City,Burnley
8235,Leroy Sane,19.0,de GER,LW,12.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,06/22/20,Manchester City,Burnley
8236,Riyad Mahrez,26.0,dz ALG,RW,60.0,0,0,0,1,0,1,1,0,0,0.0,0.0,0,1.0,0.0,0.0,,06/22/20,Manchester City,Burnley
8237,Kevin De Bruyne,17.0,be BEL,CM,30.0,0,0,0,0,1,0,2,0,0,0.0,0.0,0,1.0,0.0,0.0,,06/22/20,Manchester City,Burnley
8238,David Silva,21.0,es ESP,CM,90.0,0,0,0,2,1,0,2,0,0,0.0,0.0,0,3.0,1.0,0.0,100.0,06/22/20,Manchester City,Burnley
8239,Bernardo Silva,20.0,pt POR,"CM,RW",90.0,0,0,0,1,1,0,0,0,1,0.0,0.0,0,2.0,0.0,1.0,0.0,06/22/20,Manchester City,Burnley
8240,Rodrigo,16.0,es ESP,DM,90.0,0,0,0,1,1,0,0,0,1,0.0,0.0,0,13.0,4.0,2.0,66.7,06/22/20,Manchester City,Burnley
8241,Oleksandr Zinchenko,11.0,ua UKR,LB,90.0,0,0,0,0,0,0,1,1,1,0.0,0.0,0,7.0,5.0,5.0,50.0,06/22/20,Manchester City,Burnley
8242,Fernandinho,25.0,br BRA,CB,60.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,13.0,3.0,0.0,100.0,06/22/20,Manchester City,Burnley
8243,Aymeric Laporte,14.0,fr FRA,CB,30.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,1.0,0.0,100.0,06/22/20,Manchester City,Burnley
8244,Nicolas Otamendi,30.0,ar ARG,CB,90.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,13.0,5.0,0.0,100.0,06/22/20,Manchester City,Burnley
8245,Joao Cancelo,27.0,pt POR,RB,90.0,1,0,0,1,0,0,2,1,1,0.0,0.0,0,12.0,1.0,2.0,33.3,06/22/20,Manchester City,Burnley
8246,Ederson,31.0,br BRA,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,0.0,0.0,,06/22/20,Manchester City,Burnley
8247,Matej Vydra,27.0,cz CZE,FW,87.0,0,0,0,0,2,2,0,1,0,0.0,0.0,0,4.0,1.0,5.0,16.7,06/22/20,Burnley,Manchester City
8248,Max Thompson,33.0,eng ENG,FW,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,06/22/20,Burnley,Manchester City
8249,Jay Rodriguez,19.0,eng ENG,FW,59.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,2.0,8.0,20.0,06/22/20,Burnley,Manchester City
8250,Erik Pieters,23.0,nl NED,"CM,FW",31.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,1.0,0.0,0.0,,06/22/20,Burnley,Manchester City
8251,Dwight McNeil,11.0,eng ENG,"CM,AM",90.0,0,0,0,1,1,0,3,0,0,0.0,0.0,0,4.0,0.0,1.0,0.0,06/22/20,Burnley,Manchester City
8252,Jack Cork,4.0,eng ENG,CM,90.0,0,0,0,0,0,0,0,2,1,0.0,0.0,0,5.0,0.0,1.0,0.0,06/22/20,Burnley,Manchester City
8253,Ashley Westwood,18.0,eng ENG,CM,90.0,0,0,0,0,3,0,1,0,1,0.0,0.0,0,11.0,1.0,0.0,100.0,06/22/20,Burnley,Manchester City
8254,Josh Brownhill,8.0,eng ENG,CM,90.0,1,0,0,0,0,0,0,1,0,0.0,0.0,0,7.0,5.0,3.0,62.5,06/22/20,Burnley,Manchester City
8255,Charlie Taylor,3.0,eng ENG,LB,90.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,2.0,0.0,1.0,0.0,06/22/20,Burnley,Manchester City
8256,Ben Mee,6.0,eng ENG,CB,90.0,0,0,0,2,0,0,0,0,0,0.0,1.0,0,6.0,0.0,1.0,0.0,06/22/20,Burnley,Manchester City
8257,James Tarkowski,5.0,eng ENG,CB,90.0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,5.0,2.0,0.0,100.0,06/22/20,Burnley,Manchester City
8258,Matthew Lowton,2.0,eng ENG,RB,90.0,0,0,0,0,0,0,0,0,2,0.0,0.0,0,5.0,1.0,1.0,50.0,06/22/20,Burnley,Manchester City
8259,Nick Pope,1.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,06/22/20,Burnley,Manchester City
8260,Kelechi Iheanacho,14.0,ng NGA,FW,68.0,0,0,0,3,2,0,0,0,0,0.0,0.0,0,6.0,0.0,1.0,0.0,06/23/20,Leicester City,Brighton
8261,Harvey Barnes,15.0,eng ENG,"CM,FW",22.0,0,0,0,0,1,0,2,0,0,0.0,0.0,0,1.0,0.0,0.0,,06/23/20,Leicester City,Brighton
8262,Jamie Vardy,9.0,eng ENG,FW,90.0,0,0,0,1,1,0,1,0,0,0.0,0.0,0,3.0,3.0,2.0,60.0,06/23/20,Leicester City,Brighton
8263,James Maddison,10.0,eng ENG,"CM,FW",90.0,0,0,0,0,3,0,10,0,0,0.0,0.0,0,6.0,0.0,1.0,0.0,06/23/20,Leicester City,Brighton
8264,Demarai Gray,7.0,eng ENG,CM,72.0,0,0,0,0,1,0,3,0,1,0.0,0.0,0,10.0,0.0,0.0,,06/23/20,Leicester City,Brighton
8265,Ayoze Perez,17.0,es ESP,CM,18.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,06/23/20,Leicester City,Brighton
8266,Wilfred Ndidi,25.0,ng NGA,DM,90.0,1,0,0,1,1,0,0,4,1,0.0,0.0,0,10.0,4.0,5.0,44.4,06/23/20,Leicester City,Brighton
8267,Nampalys Mendy,24.0,fr FRA,DM,68.0,0,0,0,2,3,0,0,1,0,0.0,0.0,0,4.0,1.0,0.0,100.0,06/23/20,Leicester City,Brighton
8268,Youri Tielemans,8.0,be BEL,DM,22.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,06/23/20,Leicester City,Brighton
8269,Ben Chilwell,3.0,eng ENG,LB,90.0,0,0,0,0,0,0,5,2,0,0.0,0.0,0,11.0,2.0,1.0,66.7,06/23/20,Leicester City,Brighton
8270,Caglar Soyuncu,4.0,tr TUR,CB,90.0,0,0,0,0,0,0,0,1,2,0.0,0.0,0,16.0,3.0,0.0,100.0,06/23/20,Leicester City,Brighton
8271,Jonny Evans,6.0,nir NIR,CB,90.0,0,0,0,1,0,0,0,0,2,0.0,0.0,0,22.0,10.0,4.0,71.4,06/23/20,Leicester City,Brighton
8272,James Justin,2.0,eng ENG,RB,90.0,1,0,0,1,0,0,4,1,3,0.0,1.0,0,12.0,1.0,3.0,25.0,06/23/20,Leicester City,Brighton
8273,Kasper Schmeichel,1.0,dk DEN,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,06/23/20,Leicester City,Brighton
8274,Neal Maupay,7.0,fr FRA,FW,56.0,0,0,0,0,2,0,1,0,0,0.0,0.0,0,2.0,0.0,2.0,0.0,06/23/20,Brighton,Leicester City
8275,Leandro Trossard,11.0,be BEL,FW,34.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,6.0,0.0,1.0,0.0,06/23/20,Brighton,Leicester City
8276,Aaron Connolly,44.0,ie IRL,FW,81.0,0,0,0,2,3,0,0,0,1,1.0,0.0,0,5.0,0.0,9.0,0.0,06/23/20,Brighton,Leicester City
8277,Glenn Murray,17.0,eng ENG,FW,9.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,06/23/20,Brighton,Leicester City
8278,Alexis Mac Allister,10.0,ar ARG,AM,57.0,0,0,0,2,0,0,5,1,2,0.0,0.0,0,2.0,2.0,1.0,66.7,06/23/20,Brighton,Leicester City
8279,Solly March,20.0,eng ENG,AM,33.0,0,0,0,0,0,0,3,1,1,0.0,0.0,0,1.0,0.0,0.0,,06/23/20,Brighton,Leicester City
8280,Aaron Mooy,18.0,au AUS,AM,90.0,0,0,0,0,0,0,3,1,1,0.0,0.0,0,6.0,0.0,3.0,0.0,06/23/20,Brighton,Leicester City
8281,Dale Stephens,6.0,eng ENG,DM,90.0,1,0,0,4,0,0,0,1,2,0.0,0.0,0,9.0,1.0,1.0,50.0,06/23/20,Brighton,Leicester City
8282,Yves Bissouma,8.0,ml MLI,DM,57.0,0,0,0,0,0,0,0,3,2,0.0,0.0,0,11.0,1.0,0.0,100.0,06/23/20,Brighton,Leicester City
8283,Davy Propper,24.0,nl NED,DM,33.0,0,0,0,1,0,0,1,0,0,0.0,0.0,0,6.0,0.0,0.0,,06/23/20,Brighton,Leicester City
8284,Dan Burn,33.0,eng ENG,LB,90.0,0,0,0,1,0,0,1,0,0,0.0,0.0,0,9.0,7.0,5.0,58.3,06/23/20,Brighton,Leicester City
8285,Lewis Dunk,5.0,eng ENG,CB,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7.0,3.0,1.0,75.0,06/23/20,Brighton,Leicester City
8286,Adam Webster,15.0,eng ENG,CB,23.0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,06/23/20,Brighton,Leicester City
8287,Shane Duffy,4.0,ie IRL,CB,67.0,1,0,0,1,1,0,0,1,0,0.0,0.0,0,3.0,2.0,0.0,100.0,06/23/20,Brighton,Leicester City
8288,Tariq Lamptey,2.0,eng ENG,RB,90.0,0,0,0,2,1,0,2,1,1,0.0,0.0,0,7.0,1.0,1.0,50.0,06/23/20,Brighton,Leicester City
8289,Mathew Ryan,1.0,au AUS,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,06/23/20,Brighton,Leicester City
8290,Harry Kane,10.0,eng ENG,FW,90.0,1,0,0,2,0,0,1,0,0,0.0,0.0,0,0.0,2.0,0.0,100.0,06/23/20,Tottenham,West Ham
8291,Son Heung-Min,7.0,kr KOR,LW,85.0,0,0,0,1,0,2,4,2,0,0.0,0.0,0,5.0,0.0,2.0,0.0,06/23/20,Tottenham,West Ham
8292,Harry Winks,8.0,eng ENG,LW,5.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,06/23/20,Tottenham,West Ham
8293,Lucas Moura,27.0,br BRA,RW,71.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,,06/23/20,Tottenham,West Ham
8294,Steven Bergwijn,23.0,nl NED,RW,19.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0,06/23/20,Tottenham,West Ham
8295,Dele Alli,20.0,eng ENG,AM,58.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,4.0,3.0,3.0,50.0,06/23/20,Tottenham,West Ham
8296,Erik Lamela,11.0,ar ARG,AM,32.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,1.0,0.0,06/23/20,Tottenham,West Ham
8297,Giovani Lo Celso,18.0,ar ARG,CM,90.0,0,0,0,0,2,0,5,2,1,0.0,0.0,0,18.0,1.0,1.0,50.0,06/23/20,Tottenham,West Ham
8298,Moussa Sissoko,17.0,fr FRA,CM,90.0,0,0,0,2,1,0,0,0,1,0.0,0.0,0,7.0,0.0,0.0,,06/23/20,Tottenham,West Ham
8299,Ben Davies,33.0,wal WAL,LB,90.0,1,0,0,2,0,0,5,2,2,0.0,0.0,0,17.0,4.0,2.0,66.7,06/23/20,Tottenham,West Ham
8300,Eric Dier,15.0,eng ENG,CB,90.0,0,0,0,2,0,0,0,1,0,0.0,0.0,0,25.0,11.0,2.0,84.6,06/23/20,Tottenham,West Ham
8301,Davinson Sanchez,6.0,co COL,CB,90.0,0,0,0,3,1,0,1,0,0,0.0,0.0,0,10.0,2.0,4.0,33.3,06/23/20,Tottenham,West Ham
8302,Serge Aurier,24.0,ci CIV,RB,90.0,0,0,0,0,2,1,3,1,0,0.0,0.0,0,10.0,2.0,2.0,50.0,06/23/20,Tottenham,West Ham
8303,Hugo Lloris,1.0,fr FRA,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,06/23/20,Tottenham,West Ham
8304,Michail Antonio,30.0,eng ENG,FW,90.0,0,0,0,2,5,1,2,0,0,0.0,0.0,0,1.0,9.0,7.0,56.3,06/23/20,West Ham,Tottenham
8305,Pablo Fornals,18.0,es ESP,LW,70.0,1,0,0,2,0,0,2,0,1,0.0,0.0,0,7.0,0.0,1.0,0.0,06/23/20,West Ham,Tottenham
8306,Manuel Lanzini,10.0,ar ARG,LW,20.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,06/23/20,West Ham,Tottenham
8307,Jarrod Bowen,17.0,eng ENG,RW,90.0,0,0,0,1,3,1,3,1,3,0.0,0.0,0,8.0,0.0,3.0,0.0,06/23/20,West Ham,Tottenham
8308,Mark Noble,16.0,eng ENG,AM,70.0,1,0,0,1,0,0,1,0,1,0.0,0.0,0,6.0,1.0,1.0,50.0,06/23/20,West Ham,Tottenham
8309,Felipe Anderson,8.0,br BRA,AM,20.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,4.0,0.0,1.0,0.0,06/23/20,West Ham,Tottenham
8310,Declan Rice,41.0,eng ENG,DM,90.0,0,0,0,0,1,0,0,2,4,0.0,0.0,0,6.0,0.0,1.0,0.0,06/23/20,West Ham,Tottenham
8311,Tomas Soucek,28.0,cz CZE,DM,90.0,0,0,0,1,0,0,0,5,3,0.0,0.0,1,10.0,5.0,6.0,45.5,06/23/20,West Ham,Tottenham
8312,Aaron Cresswell,3.0,eng ENG,LB,90.0,0,0,0,0,0,0,8,1,2,0.0,0.0,0,2.0,0.0,1.0,0.0,06/23/20,West Ham,Tottenham
8313,Issa Diop,23.0,fr FRA,CB,90.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,12.0,2.0,1.0,66.7,06/23/20,West Ham,Tottenham
8314,Fabian Balbuena,4.0,py PAR,CB,90.0,0,0,0,0,1,0,0,2,0,0.0,0.0,0,15.0,0.0,2.0,0.0,06/23/20,West Ham,Tottenham
8315,Ryan Fredericks,24.0,eng ENG,RB,90.0,0,0,0,0,1,0,1,0,1,0.0,0.0,0,9.0,1.0,1.0,50.0,06/23/20,West Ham,Tottenham
8316,Åukasz FabiaÅski,1.0,pl POL,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,06/23/20,West Ham,Tottenham
8317,Raul Jimenez,9.0,mx MEX,FW,89.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,3.0,1.0,4.0,20.0,06/24/20,Wolves,Bournemouth
8318,Daniel Podence,10.0,pt POR,FW,1.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,06/24/20,Wolves,Bournemouth
8319,Diogo Jota,18.0,pt POR,LW,61.0,0,0,0,2,2,0,1,0,0,0.0,0.0,0,7.0,0.0,1.0,0.0,06/24/20,Wolves,Bournemouth
8320,Pedro Neto,7.0,pt POR,LW,29.0,0,0,0,0,1,1,1,0,0,0.0,0.0,0,4.0,0.0,1.0,0.0,06/24/20,Wolves,Bournemouth
8321,Adama Traore,37.0,es ESP,RW,72.0,0,0,0,0,1,0,8,0,0,0.0,0.0,0,2.0,0.0,3.0,0.0,06/24/20,Wolves,Bournemouth
8322,Leander Dendoncker,32.0,be BEL,RW,18.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,4.0,1.0,1.0,50.0,06/24/20,Wolves,Bournemouth
8323,Joao Moutinho,28.0,pt POR,DM,89.0,1,0,0,3,0,0,10,0,2,0.0,0.0,0,5.0,1.0,0.0,100.0,06/24/20,Wolves,Bournemouth
8324,Morgan Gibbs-White,17.0,eng ENG,DM,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,06/24/20,Wolves,Bournemouth
8325,Ruben Neves,8.0,pt POR,DM,90.0,1,0,0,1,0,0,1,0,1,0.0,0.0,0,13.0,0.0,0.0,,06/24/20,Wolves,Bournemouth
8326,Jonny,19.0,es ESP,WB,90.0,0,0,0,0,3,0,1,3,2,0.0,0.0,0,7.0,0.0,1.0,0.0,06/24/20,Wolves,Bournemouth
8327,Matt Doherty,2.0,ie IRL,WB,90.0,0,0,0,3,0,0,0,2,4,0.0,0.0,0,9.0,2.0,2.0,50.0,06/24/20,Wolves,Bournemouth
8328,Romain Saiss,27.0,ma MAR,CB,90.0,1,0,0,2,0,0,0,1,1,0.0,0.0,0,12.0,5.0,2.0,71.4,06/24/20,Wolves,Bournemouth
8329,Conor Coady,16.0,eng ENG,CB,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,1.0,2.0,33.3,06/24/20,Wolves,Bournemouth
8330,Willy Boly,15.0,fr FRA,CB,90.0,0,0,0,0,0,0,0,1,2,0.0,0.0,0,14.0,4.0,3.0,57.1,06/24/20,Wolves,Bournemouth
8331,Rui PatrÃ­cio,11.0,pt POR,GK,90.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,9.0,0.0,0.0,,06/24/20,Wolves,Bournemouth
8332,Callum Wilson,13.0,eng ENG,FW,90.0,1,0,0,2,1,2,0,0,0,0.0,0.0,0,1.0,4.0,5.0,44.4,06/24/20,Bournemouth,Wolves
8333,Junior Stanislas,19.0,eng ENG,CM,65.0,0,0,0,0,1,0,6,1,1,0.0,0.0,0,7.0,2.0,0.0,100.0,06/24/20,Bournemouth,Wolves
8334,Arnaut Danjuma Groeneveld,14.0,nl NED,"CM,DM",25.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,1.0,2.0,33.3,06/24/20,Bournemouth,Wolves
8335,Philip Billing,29.0,dk DEN,CM,49.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,06/24/20,Bournemouth,Wolves
8336,Dan Gosling,4.0,eng ENG,CM,41.0,0,0,0,0,1,0,0,1,1,0.0,0.0,0,4.0,1.0,0.0,100.0,06/24/20,Bournemouth,Wolves
8337,Lewis Cook,16.0,eng ENG,"CM,DM",90.0,0,0,0,4,0,0,0,0,2,0.0,0.0,0,8.0,0.0,1.0,0.0,06/24/20,Bournemouth,Wolves
8338,David Brooks,20.0,wal WAL,CM,65.0,1,0,0,1,1,0,4,0,0,0.0,0.0,0,5.0,0.0,0.0,,06/24/20,Bournemouth,Wolves
8339,Harry Wilson,22.0,wal WAL,CM,25.0,0,0,0,0,0,0,2,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,06/24/20,Bournemouth,Wolves
8340,Jefferson Lerma,8.0,co COL,DM,65.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,14.0,2.0,0.0,100.0,06/24/20,Bournemouth,Wolves
8341,Dominic Solanke,9.0,eng ENG,CM,25.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,06/24/20,Bournemouth,Wolves
8342,Adam Smith,15.0,eng ENG,LB,90.0,0,0,0,0,2,0,0,1,4,0.0,0.0,0,9.0,4.0,1.0,80.0,06/24/20,Bournemouth,Wolves
8343,Nathan Ake,5.0,nl NED,CB,90.0,0,0,0,0,0,0,0,1,1,0.0,0.0,0,7.0,3.0,2.0,60.0,06/24/20,Bournemouth,Wolves
8344,Steve Cook,3.0,eng ENG,CB,90.0,1,0,0,2,2,0,0,0,1,0.0,0.0,0,8.0,2.0,1.0,66.7,06/24/20,Bournemouth,Wolves
8345,Jack Stacey,17.0,eng ENG,RB,81.0,0,0,0,2,0,0,3,0,2,0.0,0.0,0,5.0,0.0,1.0,0.0,06/24/20,Bournemouth,Wolves
8346,Lloyd Kelly,26.0,eng ENG,RB,9.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,3.0,1.0,0.0,100.0,06/24/20,Bournemouth,Wolves
8347,Aaron Ramsdale,12.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9.0,0.0,0.0,,06/24/20,Bournemouth,Wolves
8348,Joelinton,9.0,br BRA,FW,63.0,0,0,0,3,1,0,0,0,0,0.0,0.0,0,5.0,2.0,12.0,14.3,06/24/20,Newcastle Utd,Aston Villa
8349,Andy Carroll,7.0,eng ENG,FW,27.0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,4.0,3.0,2.0,60.0,06/24/20,Newcastle Utd,Aston Villa
8350,Miguel Almiron,24.0,py PAR,"AM,CM",85.0,0,0,0,1,1,0,1,0,0,0.0,0.0,0,10.0,1.0,1.0,50.0,06/24/20,Newcastle Utd,Aston Villa
8351,Valentino Lazaro,23.0,at AUT,CM,5.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,06/24/20,Newcastle Utd,Aston Villa
8352,Allan Saint-Maximin,10.0,fr FRA,CM,90.0,0,0,0,1,3,0,3,0,0,0.0,0.0,0,2.0,0.0,3.0,0.0,06/24/20,Newcastle Utd,Aston Villa
8353,Matt Ritchie,11.0,sco SCO,CM,66.0,0,0,0,1,1,0,5,0,0,0.0,0.0,0,8.0,1.0,1.0,50.0,06/24/20,Newcastle Utd,Aston Villa
8354,Dwight Gayle,12.0,eng ENG,AM,24.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,06/24/20,Newcastle Utd,Aston Villa
8355,Isaac Hayden,14.0,eng ENG,DM,85.0,0,0,0,2,1,0,1,1,1,0.0,0.0,0,7.0,1.0,1.0,50.0,06/24/20,Newcastle Utd,Aston Villa
8356,Nabil Bentaleb,42.0,dz ALG,DM,5.0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,06/24/20,Newcastle Utd,Aston Villa
8357,Jonjo Shelvey,8.0,eng ENG,DM,90.0,0,0,0,1,0,0,4,0,0,0.0,0.0,0,20.0,0.0,1.0,0.0,06/24/20,Newcastle Utd,Aston Villa
8358,Danny Rose,28.0,eng ENG,LB,90.0,0,0,0,2,3,0,0,0,2,0.0,0.0,0,9.0,1.0,1.0,50.0,06/24/20,Newcastle Utd,Aston Villa
8359,Federico Fernandez,18.0,ar ARG,CB,90.0,1,0,0,1,0,0,1,2,0,0.0,0.0,0,5.0,6.0,2.0,75.0,06/24/20,Newcastle Utd,Aston Villa
8360,Jamaal Lascelles,6.0,eng ENG,CB,90.0,1,0,0,1,1,0,0,1,0,0.0,0.0,0,6.0,5.0,5.0,50.0,06/24/20,Newcastle Utd,Aston Villa
8361,Javier Manquillo,19.0,es ESP,RB,90.0,0,0,0,0,0,0,3,0,0,0.0,0.0,0,4.0,1.0,0.0,100.0,06/24/20,Newcastle Utd,Aston Villa
8362,Martin DÃºbravka,1.0,sk SVK,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,0.0,0.0,,06/24/20,Newcastle Utd,Aston Villa
8363,Mbwana Samatta,20.0,tz TAN,FW,90.0,0,0,0,0,2,0,1,1,0,0.0,0.0,0,5.0,2.0,8.0,20.0,06/24/20,Aston Villa,Newcastle Utd
8364,Trezeguet,17.0,eg EGY,LW,69.0,0,0,0,2,0,0,1,3,0,0.0,0.0,0,2.0,1.0,3.0,25.0,06/24/20,Aston Villa,Newcastle Utd
8365,Keinan Davis,39.0,eng ENG,LW,21.0,0,0,0,1,2,0,0,0,0,0.0,0.0,0,1.0,3.0,0.0,100.0,06/24/20,Aston Villa,Newcastle Utd
8366,Anwar El Ghazi,21.0,nl NED,RW,69.0,0,0,0,1,1,0,4,1,0,0.0,0.0,0,2.0,0.0,1.0,0.0,06/24/20,Aston Villa,Newcastle Utd
8367,Conor Hourihane,14.0,ie IRL,RW,21.0,0,0,0,0,0,0,12,0,0,0.0,0.0,0,1.0,0.0,0.0,,06/24/20,Aston Villa,Newcastle Utd
8368,Jack Grealish,10.0,eng ENG,CM,90.0,0,0,0,1,4,0,6,0,1,0.0,0.0,0,6.0,0.0,0.0,,06/24/20,Aston Villa,Newcastle Utd
8369,John McGinn,7.0,sco SCO,CM,76.0,0,0,0,2,0,0,4,1,0,0.0,0.0,0,5.0,1.0,0.0,100.0,06/24/20,Aston Villa,Newcastle Utd
8370,Marvelous Nakamba,11.0,zw ZIM,CM,14.0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,3.0,0.0,0.0,,06/24/20,Aston Villa,Newcastle Utd
8371,Douglas Luiz,6.0,br BRA,DM,90.0,1,0,0,1,2,0,2,1,1,0.0,0.0,0,8.0,0.0,3.0,0.0,06/24/20,Aston Villa,Newcastle Utd
8372,Matt Targett,18.0,eng ENG,LB,90.0,0,0,0,2,0,0,1,1,0,0.0,0.0,0,18.0,6.0,1.0,85.7,06/24/20,Aston Villa,Newcastle Utd
8373,Tyrone Mings,40.0,eng ENG,CB,90.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,18.0,4.0,0.0,100.0,06/24/20,Aston Villa,Newcastle Utd
8374,Kortney Hause,30.0,eng ENG,CB,90.0,1,0,0,1,0,0,0,1,2,0.0,0.0,0,17.0,8.0,3.0,72.7,06/24/20,Aston Villa,Newcastle Utd
8375,Ezri Konsa Ngoyo,15.0,eng ENG,RB,76.0,0,0,0,1,3,0,1,1,0,0.0,0.0,0,9.0,3.0,1.0,75.0,06/24/20,Aston Villa,Newcastle Utd
8376,Ahmed El Mohamady,27.0,eg EGY,RB,14.0,0,0,0,0,0,0,2,0,0,0.0,0.0,0,3.0,1.0,1.0,50.0,06/24/20,Aston Villa,Newcastle Utd
8377,Ãrjan Nyland,25.0,no NOR,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7.0,0.0,0.0,,06/24/20,Aston Villa,Newcastle Utd
8378,Josip Drmic,20.0,ch SUI,FW,90.0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,5.0,2.0,8.0,20.0,06/24/20,Norwich City,Everton
8379,Onel Hernandez,11.0,cu CUB,LW,79.0,0,0,0,1,0,0,2,2,1,0.0,0.0,0,4.0,0.0,1.0,0.0,06/24/20,Norwich City,Everton
8380,Adam Idah,35.0,ie IRL,LW,11.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,06/24/20,Norwich City,Everton
8381,Lukas Rupp,7.0,de GER,RW,70.0,0,0,0,2,1,0,0,0,1,0.0,0.0,0,8.0,0.0,0.0,,06/24/20,Norwich City,Everton
8382,Emiliano Buendia,17.0,ar ARG,"RW,RB",20.0,0,0,0,1,0,0,4,1,1,0.0,0.0,0,6.0,2.0,0.0,100.0,06/24/20,Norwich City,Everton
8383,Ondrej Duda,25.0,sk SVK,AM,70.0,0,0,0,0,3,0,6,1,0,0.0,0.0,0,4.0,1.0,1.0,50.0,06/24/20,Norwich City,Everton
8384,Teemu Pukki,22.0,fi FIN,AM,20.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,06/24/20,Norwich City,Everton
8385,Alexander Tettey,27.0,no NOR,DM,78.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8.0,0.0,1.0,0.0,06/24/20,Norwich City,Everton
8386,Mario Vrancic,8.0,ba BIH,DM,12.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,4.0,1.0,2.0,33.3,06/24/20,Norwich City,Everton
8387,Kenny McLean,23.0,sco SCO,DM,90.0,0,0,0,0,1,0,1,1,1,0.0,0.0,0,13.0,1.0,1.0,50.0,06/24/20,Norwich City,Everton
